data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6766036,682,SAU4854,4854,"26 April 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Sudan (1989-2019) Rapid Support Forces",,8,88,"Middle East","Saudi Arabia",Jizan,Jazan,,"Al Hathirah",16.4316,42.939,1,"Yemen News Agency SABA; Yemen Data Project","Local partner-Regional","On 26 April, pro-Houthi snipers reportedly shot dead a Sudanese soldier in Al Hathirah area of Jizan province, southern Saudi Arabia.",1,1580244044,SAU
6453493,682,SAU4852,4852,"26 April 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Aqabat al Alb",17.5667,43.4,2,"Yemen News Agency SABA; Yemen Data Project","Local partner-Regional","On 26 April, pro-Houthi forces reportedly fired 15 Zilzal-1 missiles and artillery shells at Saudi-affiliated groups off Al Alb border crossing of Asir province, southern Saudi Arabia, killing and injuring dozens of them. Also pro-Houthi forces reportedly shelled Saudi-affiliated troops in the same area, killing and injuring several elements and destroying 2 of their military vehicles. Unknown number of fatalities and injuries coded as 10.",10,1576530941,SAU
6453494,682,SAU4851,4851,"26 April 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Yemen News Agency SABA; Yemen Data Project","Local partner-Regional","On 26 April, pro-Houthi forces reportedly fired a Zilzal-1 missile at Saudi-affiliated groups in Mijazah area of Asir province, southern Saudi Arabia. Also, pro-Houthi forces thwarted a Saudi-affiliated groups' incursion backed by aircrafts in the same area, killing and injuring several Saudi-affiliated elements and destroying a tank. Unknown number of fatalities and injuries coded as 10.",10,1576530941,SAU
6453500,682,SAU4855,4855,"26 April 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Yemen News Agency SABA; Yemen Data Project","Local partner-Regional","On 26 April, pro-Houthi snipers reportedly shot dead a Saudi soldier in Al Faridhah area of Jizan province, southern Saudi Arabia.",1,1576530941,SAU
6245286,682,SAU4850,4850,"25 April 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Jizan,"Al Harth",,"Jabal Juhfan",16.6836,43.1822,1,"26 September News",Regional,"25 April 2019: Houthi forces claim to have attacked Saudi-backed forces, killing 20 during an attack on Juhfan area of Jizan region, KSA.",20,1572403691,SAU
6245094,682,SAU4849,4849,"25 April 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Aqabat al Alb",17.5667,43.4,1,"26 September News",Regional,"25 April 2019: Houthi forces fired 5 ballistic missiles at Roboah and Alb locations in Asir, KSA. No info on fatalities.",0,1572403691,SAU
6245095,682,SAU4848,4848,"25 April 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"26 September News",Regional,"25 April 2019: Houthi forces fired 5 ballistic missiles at Roboah and Alb locations in Asir, KSA. No info on fatalities.",0,1572403691,SAU
6453539,682,SAU4847,4847,"24 April 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"NTH News; Yemen Data Project","Local partner-Regional","On April 24, pro-Houthi forces claimed to have carried out a Qasif 2K drone strike on Saudi forces in Al-Rabu'ah area of Asir governorate, killing a number of soldiers. Unknown reported fatalities coded as 10.",10,1576530941,SAU
6453583,682,SAU4844,4844,"22 April 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Najran,Najran,,"Al Buqa",17.4712,44.6451,1,"Yemen News Agency SABA; Yemen Data Project","Local partner-Regional","On April 22, pro-Houthi forces claimed to have thwarted an attack of Saudi-affiliated forces, including with the shooting down of a Saudi drone, in Al-Buqa' desert area off Najran governorate, killing and injuring ""dozens"" of fighters. Unknown reported fatalities coded as 6.",6,1576530941,SAU
6453584,682,SAU4843,4843,"22 April 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Najran,Najran,,"Al Ajashir",17.3138,45.6726,1,"Yemen News Agency SABA; Yemen Data Project","Local partner-Regional","On April 22, pro-Houthi forces claimed to have destroyed four military vehicles belonging to Saudi-affiliated forces with explosive devices in Al-Ajashir desert area of Najran governorate, killing and injuring those onboard. Unknown reported fatalities coded as 10",10,1576530941,SAU
6453605,682,SAU4838,4838,"22 April 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Yemen News Agency SABA; Yemen Data Project","Local partner-Regional","On April 22, pro-Houthi forces claimed to have carried out an attack against Saudi-affiliated forces in Al-Mijazah border area of Asir governorate, killing and injuring ""dozens"" of fighters. Reported fatalities coded as 6.",6,1576530941,SAU
6453608,682,SAU4839,4839,"22 April 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Yemen News Agency SABA; Yemen Data Project","Local partner-Regional","On April 22, pro-Houthi forces claimed to have thwarted an attack of Saudi-affiliated forces backed by Saudi helicopters in Al-Rabu'ah area of Asir governorate, killing and injuring a number of fighters. Unknown reported fatalities coded as 10.",10,1576530941,SAU
6453623,682,SAU4837,4837,"21 April 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)",,1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Ansar Allah; Yemen Data Project","Local partner-Regional","On April 21, pro-Houthi forces claimed to have destroyed two Saudi military bulldozers with guided missiles in Jizan governorate, with no report of fatalities nor injuries.",0,1576530941,SAU
6453634,682,SAU4836,4836,"21 April 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Military Forces of Saudi Arabia (2015-)","Militia (Pro-Government)",1,18,"Middle East","Saudi Arabia",Jizan,Jazan,,"At Tuwal",16.5294,42.9676,2,"Ansar Allah; Yemen Data Project","Local partner-Regional","On April 21, pro-Houthi forces claimed to have fired a Badr-F ballistic missile at Saudi and Saudi-affiliated forces in Al-Istiqbal military camp west of Al-Tuwal border crossing area in Jizan governorate, killing 9 Saudi soldiers and 45 Saudi-affiliated fighters and injuring dozens of others.",54,1576530941,SAU
6453640,682,SAU4832,4832,"21 April 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"Ansar Allah; Yemen Data Project","Local partner-Regional","On April 21, pro-Houthi forces claimed to have artillery at Saudi-affiliated forces in Al-Rabu'ah area of Asir governorate, with no report of fatalities nor injuries.",0,1576530942,SAU
6453664,682,SAU4826,4826,"20 April 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Aqabat al Alb",17.5667,43.4,2,"26 September News; Yemen Data Project","Local partner-Regional","On 20 April, pro-Houthi forces reportedly fired a guided missile at Saudi-affiliated groups off Al Alb border crossing of Asir province, southern Saudi Arabia, destroying a military vehicle. No fatalities nor injuries reported.",0,1576530942,SAU
6453718,682,SAU4822,4822,"19 April 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Najran,Najran,,"Al Ajashir",17.3138,45.6726,1,"Ansar Allah; Yemen Data Project","Local partner-Regional","On 19 April, pro-Houthi forces attacked Saudi-affiliated groups in Ar Rabaah area of Al Ajashir in Najran province, southern Saudi Arabia, consolidating positions in the area and killing and injuring several anti-Houthi elements. Unknown number of fatalities and injuries coded as 10.",10,1576530942,SAU
6453743,682,SAU4821,4821,"18 April 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"Ansar Allah; Yemen Data Project","Local partner-Regional","On 18 April, a Saudi-led coalition airstrike reportedly targeted Al Mijazah area of Asir province, southern Saudi Arabia. No fatalities nor injuries reported.",0,1576530942,SAU
6453786,682,SAU4828,4828,"16 April 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Mijazah",17.5204,43.5667,1,"26 September News; Yemen Data Project","Local partner-Regional","On April 16, two Saudi air raids were reported on Al-Mijazah and Al-Rabu'ah areas of Asir governorate in southern Saudi Arabia, with no report of fatalities nor injuries.",0,1576530942,SAU
6453787,682,SAU4829,4829,"16 April 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Saudi Arabia (2015-)",,1,,,0,10,"Middle East","Saudi Arabia",Asir,"Zahran al Janub",,"Al Raboah",17.576,43.3246,1,"26 September News; Yemen Data Project","Local partner-Regional","On April 16, two Saudi air raids were reported on Al-Mijazah and Al-Rabu'ah areas of Asir governorate in southern Saudi Arabia, with no report of fatalities nor injuries.",0,1576530942,SAU
6453799,682,SAU4827,4827,"15 April 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,8,"Militia (Pro-Government)","Military Forces of Saudi Arabia (2015-)",3,38,"Middle East","Saudi Arabia",Jizan,Jazan,,Jizan,16.8892,42.5511,3,"Al Masirah; Yemen Data Project","Local partner-Regional","On April 15, pro-Houthi forces claimed to have fired artillery at Saudi-affiliated forces in Al-Mashriq area of Jizan governorate, with no report of fatalities nor injuries.",0,1576530942,SAU
